customer_id,txn_date,txn_type,txn_amount
22,2/4/2020,withdrawal,544
22,2/29/2020,withdrawal,730
22,2/24/2020,deposit,272
22,3/27/2020,purchase,394
22,1/28/2020,purchase,559
22,4/9/2020,deposit,728
22,2/11/2020,purchase,783
171,1/21/2020,purchase,270
171,4/6/2020,deposit,548
171,2/26/2020,deposit,699
171,3/18/2020,withdrawal,201
171,1/21/2020,purchase,795
171,2/29/2020,withdrawal,643
171,2/2/2020,withdrawal,989
171,2/24/2020,withdrawal,721
171,3/24/2020,deposit,445
171,4/3/2020,withdrawal,297
171,3/22/2020,withdrawal,765
171,1/23/2020,deposit,397
171,2/12/2020,deposit,451
171,4/12/2020,deposit,759
19,3/10/2020,withdrawal,559
19,4/7/2020,deposit,343
19,2/6/2020,withdrawal,61
19,3/3/2020,deposit,509
19,1/22/2020,purchase,59
19,2/21/2020,purchase,178
289,2/24/2020,purchase,412
289,3/3/2020,purchase,64
289,4/15/2020,withdrawal,453
289,4/16/2020,deposit,436
289,2/11/2020,withdrawal,382
289,4/24/2020,withdrawal,511
289,3/7/2020,deposit,860
289,2/14/2020,purchase,939
289,4/26/2020,deposit,403
289,3/20/2020,purchase,868
289,3/31/2020,withdrawal,910
289,2/2/2020,deposit,688
289,3/26/2020,deposit,255
419,1/12/2020,withdrawal,217
419,3/24/2020,purchase,796
419,2/23/2020,deposit,159
419,1/18/2020,deposit,699
419,2/9/2020,purchase,779
419,2/11/2020,purchase,755
419,2/28/2020,deposit,305
419,3/20/2020,purchase,84
419,3/13/2020,purchase,523
154,2/29/2020,withdrawal,875
154,2/9/2020,purchase,255
154,2/28/2020,deposit,86
154,1/15/2020,purchase,801
154,1/31/2020,deposit,730
154,2/7/2020,withdrawal,13
154,1/31/2020,purchase,994
154,3/19/2020,withdrawal,415
154,4/12/2020,purchase,537
154,2/13/2020,withdrawal,437
154,2/19/2020,deposit,66
154,3/3/2020,deposit,988
154,2/7/2020,deposit,938
154,3/15/2020,deposit,663
154,2/8/2020,purchase,239
154,3/16/2020,withdrawal,988
154,3/4/2020,withdrawal,12
154,4/7/2020,deposit,86
154,2/27/2020,purchase,219
154,1/28/2020,withdrawal,447
156,4/8/2020,deposit,230
75,2/21/2020,deposit,60
191,2/10/2020,withdrawal,469
191,1/20/2020,deposit,863
191,4/9/2020,withdrawal,157
191,2/2/2020,deposit,143
191,3/26/2020,purchase,270
71,2/25/2020,withdrawal,623
71,3/14/2020,withdrawal,592
71,2/17/2020,withdrawal,178
263,4/5/2020,deposit,658
263,2/22/2020,purchase,200
462,4/10/2020,withdrawal,510
462,3/2/2020,purchase,386
462,2/5/2020,deposit,641
462,4/1/2020,purchase,200
462,3/3/2020,deposit,144
462,2/15/2020,withdrawal,579
462,1/27/2020,withdrawal,106
462,1/26/2020,withdrawal,106
462,2/6/2020,withdrawal,77
462,2/14/2020,withdrawal,239
462,2/8/2020,deposit,249
462,4/13/2020,withdrawal,994
462,4/18/2020,deposit,801
462,3/19/2020,deposit,610
462,3/2/2020,withdrawal,359
462,4/18/2020,deposit,339
462,2/7/2020,purchase,912
462,1/30/2020,deposit,505
462,3/27/2020,withdrawal,117
462,3/3/2020,withdrawal,713
405,3/10/2020,purchase,456
405,3/30/2020,withdrawal,836
405,1/20/2020,purchase,458
405,2/19/2020,withdrawal,742
405,2/7/2020,purchase,438
405,3/14/2020,deposit,38
405,2/25/2020,deposit,545
405,3/27/2020,purchase,171
405,3/13/2020,purchase,984
405,1/17/2020,purchase,492
405,1/17/2020,purchase,754
405,2/1/2020,purchase,593
405,3/7/2020,deposit,702
405,3/31/2020,withdrawal,379
405,4/2/2020,purchase,188
405,3/18/2020,withdrawal,671
405,1/14/2020,deposit,480
405,1/29/2020,purchase,902
405,1/12/2020,withdrawal,975
405,1/13/2020,purchase,209
37,2/20/2020,deposit,711
37,3/30/2020,purchase,396
37,2/17/2020,deposit,666
37,3/12/2020,withdrawal,360
37,3/1/2020,withdrawal,54
37,4/14/2020,deposit,371
37,2/6/2020,deposit,544
37,4/12/2020,purchase,80
37,4/17/2020,deposit,190
37,2/28/2020,purchase,837
37,2/8/2020,purchase,922
37,2/3/2020,purchase,331
37,2/15/2020,deposit,356
37,4/26/2020,purchase,660
37,2/11/2020,deposit,630
37,3/23/2020,purchase,351
37,1/30/2020,purchase,861
37,4/14/2020,withdrawal,812
37,4/25/2020,deposit,730
37,3/30/2020,withdrawal,810
37,4/24/2020,deposit,371
342,3/8/2020,withdrawal,947
342,4/20/2020,deposit,624
342,2/24/2020,purchase,887
342,4/22/2020,withdrawal,574
342,2/12/2020,deposit,910
342,4/7/2020,purchase,688
342,3/25/2020,deposit,990
342,2/17/2020,purchase,715
342,3/26/2020,deposit,745
342,2/27/2020,deposit,60
371,4/11/2020,purchase,483
371,2/21/2020,deposit,631
371,2/16/2020,deposit,146
371,3/28/2020,deposit,883
371,3/23/2020,withdrawal,40
371,2/4/2020,purchase,685
371,4/10/2020,purchase,755
371,3/13/2020,withdrawal,218
371,1/29/2020,purchase,662
371,3/6/2020,withdrawal,383
371,2/5/2020,deposit,238
371,3/5/2020,withdrawal,93
371,2/25/2020,withdrawal,350
173,2/27/2020,purchase,3
173,1/25/2020,deposit,578
173,4/7/2020,withdrawal,791
173,3/5/2020,withdrawal,708
173,2/4/2020,deposit,486
173,3/9/2020,deposit,124
173,2/14/2020,withdrawal,383
173,3/23/2020,purchase,562
173,3/7/2020,deposit,660
9,3/4/2020,deposit,381
9,4/16/2020,deposit,953
9,3/10/2020,deposit,13
9,1/25/2020,deposit,180
9,3/16/2020,withdrawal,446
9,4/9/2020,withdrawal,976
9,2/15/2020,withdrawal,195
9,4/10/2020,withdrawal,699
9,3/5/2020,deposit,982
302,3/7/2020,deposit,652
302,3/1/2020,withdrawal,860
302,2/3/2020,withdrawal,838
302,2/14/2020,purchase,268
302,1/27/2020,withdrawal,862
302,1/29/2020,purchase,399
302,3/30/2020,deposit,340
302,4/20/2020,deposit,615
302,2/25/2020,deposit,528
302,3/9/2020,purchase,465
302,1/27/2020,purchase,381
403,1/30/2020,withdrawal,518
403,3/3/2020,purchase,81
403,1/25/2020,deposit,649
403,1/24/2020,withdrawal,60
403,3/9/2020,deposit,765
403,4/6/2020,deposit,60
110,1/7/2020,withdrawal,905
110,1/13/2020,withdrawal,944
110,1/26/2020,purchase,14
110,3/3/2020,deposit,417
110,1/18/2020,deposit,480
110,2/6/2020,deposit,914
110,1/19/2020,purchase,85
110,1/6/2020,withdrawal,697
110,1/21/2020,deposit,705
110,1/18/2020,deposit,709
110,3/17/2020,deposit,943
110,1/19/2020,purchase,150
110,3/10/2020,withdrawal,202
110,3/29/2020,deposit,250
110,1/14/2020,deposit,485
110,3/5/2020,withdrawal,373
110,1/9/2020,deposit,241
110,1/14/2020,deposit,545
110,2/11/2020,withdrawal,974
492,3/9/2020,purchase,53
492,1/27/2020,purchase,999
492,3/7/2020,purchase,32
492,1/10/2020,purchase,881
492,1/13/2020,purchase,368
492,1/29/2020,deposit,171
492,3/10/2020,deposit,299
492,3/27/2020,withdrawal,581
492,2/15/2020,withdrawal,674
492,3/14/2020,withdrawal,367
492,1/30/2020,deposit,945
492,2/28/2020,deposit,13
492,1/19/2020,withdrawal,418
477,1/31/2020,purchase,428
477,2/29/2020,purchase,156
477,3/29/2020,withdrawal,746
477,1/6/2020,purchase,209
477,1/14/2020,purchase,235
477,3/15/2020,withdrawal,531
477,3/16/2020,deposit,624
477,2/6/2020,withdrawal,935
477,3/17/2020,withdrawal,444
477,1/22/2020,withdrawal,429
477,2/2/2020,withdrawal,274
477,1/31/2020,withdrawal,351
477,1/8/2020,withdrawal,589
477,3/28/2020,purchase,849
477,2/3/2020,withdrawal,193
477,1/13/2020,withdrawal,894
337,3/21/2020,withdrawal,159
337,3/9/2020,deposit,549
337,4/4/2020,deposit,154
337,2/10/2020,deposit,658
337,3/25/2020,deposit,890
337,1/31/2020,withdrawal,845
337,4/6/2020,deposit,7
337,2/21/2020,withdrawal,224
337,4/6/2020,purchase,297
345,1/1/2020,purchase,964
345,1/8/2020,purchase,289
345,3/28/2020,purchase,702
345,3/5/2020,purchase,936
345,1/25/2020,deposit,598
345,2/4/2020,purchase,550
131,1/14/2020,deposit,803
131,2/19/2020,deposit,98
131,1/29/2020,deposit,465
131,2/10/2020,purchase,247
131,3/28/2020,purchase,16
131,2/2/2020,purchase,62
131,2/27/2020,deposit,719
131,3/29/2020,deposit,344
131,3/15/2020,deposit,672
131,3/21/2020,deposit,263
131,1/20/2020,withdrawal,892
131,2/14/2020,withdrawal,43
131,2/8/2020,purchase,955
131,1/21/2020,deposit,868
131,3/14/2020,deposit,181
131,2/25/2020,purchase,973
131,3/27/2020,purchase,617
131,1/10/2020,purchase,846
131,1/31/2020,withdrawal,850
131,3/22/2020,deposit,711
131,3/16/2020,withdrawal,707
58,3/27/2020,purchase,240
58,2/25/2020,deposit,937
58,1/19/2020,deposit,432
58,4/2/2020,deposit,945
58,2/8/2020,deposit,333
58,4/2/2020,purchase,384
58,3/23/2020,deposit,237
58,3/10/2020,purchase,358
58,1/13/2020,withdrawal,775
58,3/6/2020,withdrawal,425
58,2/2/2020,deposit,866
58,2/28/2020,purchase,407
58,3/22/2020,purchase,958
58,3/17/2020,withdrawal,210
58,3/20/2020,withdrawal,939
58,2/14/2020,purchase,415
99,3/24/2020,withdrawal,23
99,2/29/2020,withdrawal,189
99,1/21/2020,deposit,789
488,4/1/2020,deposit,221
488,2/4/2020,deposit,191
488,2/21/2020,deposit,349
488,1/11/2020,withdrawal,547
488,3/11/2020,withdrawal,709
286,2/7/2020,purchase,6
240,3/24/2020,deposit,995
240,2/1/2020,purchase,6
240,2/7/2020,purchase,35
240,4/1/2020,withdrawal,35
240,1/30/2020,deposit,897
240,4/4/2020,deposit,168
240,3/8/2020,deposit,460
240,1/29/2020,purchase,684
240,3/8/2020,deposit,853
240,1/20/2020,deposit,748
240,3/17/2020,withdrawal,494
240,3/1/2020,deposit,864
240,1/12/2020,purchase,725
240,4/3/2020,purchase,258
240,3/25/2020,withdrawal,232
240,2/1/2020,purchase,313
326,1/18/2020,purchase,689
326,2/9/2020,deposit,628
359,3/5/2020,deposit,845
359,4/7/2020,purchase,281
359,2/9/2020,deposit,434
359,1/20/2020,deposit,136
359,3/18/2020,deposit,374
359,3/24/2020,withdrawal,335
359,1/10/2020,deposit,915
359,2/27/2020,withdrawal,40
359,3/4/2020,deposit,991
359,1/29/2020,purchase,171
72,2/8/2020,withdrawal,493
72,3/24/2020,purchase,800
72,3/18/2020,deposit,627
72,3/18/2020,purchase,492
72,2/6/2020,deposit,390
72,2/24/2020,withdrawal,932
72,3/28/2020,purchase,212
72,4/10/2020,purchase,92
72,4/17/2020,withdrawal,555
72,2/28/2020,withdrawal,564
3,2/22/2020,purchase,965
3,4/12/2020,deposit,493
3,3/5/2020,withdrawal,213
3,3/19/2020,withdrawal,188
178,3/19/2020,purchase,244
178,2/3/2020,withdrawal,234
178,3/25/2020,withdrawal,19
178,4/8/2020,withdrawal,500
178,4/19/2020,purchase,975
178,1/23/2020,deposit,176
178,3/10/2020,withdrawal,387
178,3/10/2020,deposit,800
178,2/10/2020,deposit,23
178,2/14/2020,purchase,97
178,3/17/2020,withdrawal,147
178,4/15/2020,purchase,898
178,2/17/2020,deposit,443
146,1/27/2020,withdrawal,873
146,2/15/2020,purchase,950
146,2/17/2020,purchase,225
146,3/29/2020,deposit,987
146,1/22/2020,purchase,822
146,3/20/2020,withdrawal,617
146,2/6/2020,purchase,349
146,3/3/2020,withdrawal,569
146,2/22/2020,purchase,936
146,1/16/2020,withdrawal,266
146,1/30/2020,deposit,497
146,3/14/2020,withdrawal,315
146,4/3/2020,deposit,64
385,3/30/2020,purchase,488
385,3/11/2020,purchase,855
385,4/3/2020,withdrawal,168
385,3/3/2020,deposit,335
385,1/31/2020,withdrawal,257
385,3/15/2020,withdrawal,916
385,1/26/2020,withdrawal,512
385,3/22/2020,purchase,988
385,3/27/2020,purchase,607
385,1/26/2020,purchase,990
193,3/2/2020,purchase,203
279,2/19/2020,deposit,443
279,3/25/2020,purchase,83
279,2/24/2020,deposit,725
279,4/1/2020,withdrawal,80
279,3/30/2020,deposit,745
279,1/23/2020,deposit,844
279,1/15/2020,deposit,837
279,1/13/2020,deposit,116
279,3/27/2020,withdrawal,135
279,2/24/2020,deposit,578
279,3/29/2020,deposit,15
272,4/1/2020,withdrawal,804
272,2/22/2020,withdrawal,15
272,2/10/2020,withdrawal,563
272,4/1/2020,deposit,708
272,2/29/2020,purchase,541
272,2/19/2020,purchase,852
272,1/27/2020,purchase,934
272,2/1/2020,deposit,526
87,2/2/2020,withdrawal,661
87,2/17/2020,withdrawal,107
87,1/29/2020,purchase,2
87,1/22/2020,purchase,524
87,1/21/2020,withdrawal,616
87,2/14/2020,purchase,183
87,3/5/2020,purchase,197
87,4/10/2020,withdrawal,627
87,2/26/2020,purchase,682
87,2/6/2020,deposit,561
87,2/19/2020,deposit,376
87,2/19/2020,purchase,305
87,4/5/2020,deposit,995
244,4/18/2020,withdrawal,769
244,4/10/2020,purchase,284
244,3/31/2020,deposit,178
244,2/13/2020,deposit,448
244,2/18/2020,deposit,796
244,2/5/2020,purchase,220
23,2/12/2020,withdrawal,408
23,3/8/2020,deposit,834
23,1/22/2020,purchase,240
23,4/8/2020,withdrawal,522
23,3/31/2020,purchase,676
278,2/25/2020,withdrawal,618
278,2/21/2020,purchase,10
278,3/3/2020,withdrawal,152
278,2/28/2020,withdrawal,278
278,4/16/2020,deposit,417
278,4/1/2020,withdrawal,276
278,1/27/2020,deposit,627
278,2/26/2020,deposit,442
278,4/17/2020,deposit,727
278,4/5/2020,deposit,152
278,4/15/2020,purchase,414
278,4/11/2020,deposit,396
278,4/20/2020,deposit,526
278,2/17/2020,deposit,878
278,3/11/2020,deposit,455
484,3/25/2020,deposit,981
484,3/23/2020,withdrawal,56
368,3/30/2020,purchase,507
368,2/21/2020,withdrawal,598
368,2/7/2020,withdrawal,242
368,1/28/2020,withdrawal,903
368,2/3/2020,withdrawal,510
368,3/22/2020,deposit,952
368,2/6/2020,deposit,450
368,1/30/2020,deposit,277
368,2/2/2020,purchase,232
368,4/8/2020,withdrawal,282
368,4/11/2020,withdrawal,387
368,4/1/2020,purchase,208
368,2/12/2020,purchase,910
368,3/29/2020,deposit,934
368,3/4/2020,purchase,147
368,2/17/2020,withdrawal,296
368,2/18/2020,withdrawal,626
368,3/18/2020,deposit,782
368,4/14/2020,purchase,507
158,2/8/2020,purchase,192
158,3/16/2020,purchase,546
158,3/29/2020,purchase,522
158,1/18/2020,purchase,109
158,3/13/2020,purchase,235
158,1/28/2020,purchase,477
158,3/27/2020,withdrawal,118
158,3/9/2020,withdrawal,799
158,3/19/2020,deposit,567
158,3/23/2020,deposit,683
148,3/28/2020,deposit,739
148,2/9/2020,purchase,941
148,3/17/2020,withdrawal,348
148,2/17/2020,withdrawal,788
148,4/3/2020,purchase,113
148,2/13/2020,purchase,826
148,4/8/2020,purchase,541
118,3/30/2020,deposit,223
118,1/24/2020,purchase,977
118,2/2/2020,deposit,173
118,3/11/2020,purchase,795
118,2/2/2020,withdrawal,3
118,3/15/2020,withdrawal,342
118,1/4/2020,purchase,389
221,3/8/2020,purchase,136
221,3/7/2020,deposit,312
221,2/24/2020,deposit,508
221,3/14/2020,purchase,175
221,2/27/2020,purchase,411
221,1/17/2020,deposit,112
221,3/7/2020,withdrawal,427
221,1/24/2020,deposit,883
221,1/23/2020,deposit,256
221,1/21/2020,purchase,14
126,3/3/2020,deposit,270
126,2/25/2020,deposit,651
126,2/22/2020,deposit,280
126,2/11/2020,withdrawal,806
126,2/7/2020,purchase,875
126,2/23/2020,purchase,744
126,2/10/2020,deposit,970
126,2/27/2020,deposit,367
126,3/28/2020,withdrawal,557
126,1/21/2020,withdrawal,906
126,2/13/2020,purchase,167
126,3/24/2020,withdrawal,946
126,3/3/2020,withdrawal,873
126,2/4/2020,deposit,394
245,3/10/2020,withdrawal,45
245,4/7/2020,deposit,891
245,3/23/2020,purchase,434
245,3/27/2020,withdrawal,322
245,3/4/2020,purchase,116
245,4/16/2020,deposit,266
245,4/12/2020,deposit,244
245,4/7/2020,purchase,620
245,3/23/2020,withdrawal,536
245,3/1/2020,purchase,82
245,2/14/2020,deposit,320
245,3/8/2020,deposit,345
245,2/19/2020,withdrawal,737
245,4/24/2020,deposit,880
245,3/1/2020,deposit,483
245,4/28/2020,withdrawal,891
245,3/20/2020,deposit,127
245,3/22/2020,withdrawal,870
180,4/5/2020,withdrawal,371
180,3/15/2020,purchase,996
180,2/26/2020,withdrawal,970
180,1/25/2020,withdrawal,952
180,1/13/2020,purchase,556
258,4/13/2020,deposit,609
258,3/6/2020,purchase,782
258,4/3/2020,deposit,819
258,3/16/2020,deposit,43
258,3/4/2020,withdrawal,379
258,2/14/2020,purchase,817
258,3/25/2020,deposit,115
258,3/26/2020,purchase,814
258,2/4/2020,purchase,849
157,3/14/2020,deposit,697
157,3/18/2020,deposit,827
157,3/1/2020,deposit,941
157,3/6/2020,deposit,517
157,3/9/2020,deposit,395
157,1/28/2020,purchase,583
157,2/29/2020,withdrawal,749
417,2/6/2020,purchase,453
417,1/17/2020,purchase,343
417,2/24/2020,purchase,472
417,3/4/2020,purchase,620
417,1/22/2020,purchase,972
417,2/6/2020,purchase,916
417,2/5/2020,deposit,792
417,3/30/2020,deposit,159
417,2/20/2020,purchase,220
417,4/1/2020,purchase,307
417,2/21/2020,withdrawal,320
417,2/29/2020,purchase,197
417,1/8/2020,deposit,832
417,1/5/2020,deposit,977
184,4/12/2020,deposit,590
184,2/6/2020,purchase,807
184,4/24/2020,withdrawal,880
184,4/24/2020,purchase,740
184,3/8/2020,purchase,483
184,2/17/2020,purchase,649
184,2/15/2020,purchase,713
184,3/9/2020,purchase,220
184,2/10/2020,withdrawal,61
184,3/13/2020,withdrawal,45
184,2/2/2020,deposit,952
184,2/15/2020,deposit,475
184,3/10/2020,purchase,541
184,3/26/2020,withdrawal,910
184,4/3/2020,deposit,253
184,4/20/2020,deposit,129
282,4/9/2020,deposit,387
282,3/25/2020,deposit,548
282,4/17/2020,purchase,734
282,4/11/2020,deposit,203
282,3/29/2020,purchase,999
282,3/25/2020,purchase,497
282,4/2/2020,deposit,370
282,4/20/2020,deposit,124
282,2/18/2020,purchase,787
415,3/5/2020,deposit,227
415,3/22/2020,withdrawal,597
415,3/4/2020,purchase,972
415,3/3/2020,withdrawal,318
415,3/10/2020,deposit,252
415,1/31/2020,purchase,195
415,3/1/2020,purchase,981
415,3/15/2020,purchase,365
415,1/7/2020,deposit,566
415,2/13/2020,purchase,67
415,1/22/2020,purchase,192
415,2/22/2020,purchase,850
415,3/20/2020,withdrawal,947
195,3/23/2020,purchase,83
298,4/10/2020,deposit,722
298,3/10/2020,deposit,110
298,1/26/2020,purchase,385
298,2/23/2020,withdrawal,910
298,2/25/2020,withdrawal,669
298,2/9/2020,deposit,39
298,2/26/2020,deposit,421
298,1/21/2020,withdrawal,572
298,3/8/2020,purchase,10
298,2/3/2020,purchase,897
298,2/3/2020,deposit,286
298,2/14/2020,deposit,465
298,3/4/2020,deposit,822
298,2/23/2020,deposit,407
298,1/23/2020,deposit,335
298,1/25/2020,deposit,938
298,1/23/2020,purchase,74
298,3/1/2020,deposit,425
411,4/8/2020,purchase,871
411,4/23/2020,purchase,661
66,3/13/2020,withdrawal,528
66,2/20/2020,purchase,422
66,1/20/2020,deposit,463
66,1/23/2020,purchase,77
66,1/22/2020,deposit,493
66,3/6/2020,purchase,908
66,2/21/2020,withdrawal,57
66,1/17/2020,deposit,175
66,3/24/2020,withdrawal,573
25,2/8/2020,deposit,259
25,4/17/2020,deposit,432
25,3/21/2020,purchase,683
25,3/5/2020,deposit,430
25,3/9/2020,withdrawal,123
25,2/13/2020,withdrawal,833
25,3/19/2020,deposit,185
25,4/24/2020,withdrawal,285
25,3/18/2020,withdrawal,629
25,4/9/2020,deposit,769
323,2/20/2020,withdrawal,928
323,2/25/2020,withdrawal,304
323,1/23/2020,deposit,720
323,3/18/2020,withdrawal,980
323,2/24/2020,withdrawal,729
323,3/10/2020,purchase,959
323,3/16/2020,withdrawal,301
323,2/13/2020,withdrawal,311
323,3/13/2020,purchase,166
323,4/11/2020,purchase,558
323,3/21/2020,deposit,90
323,4/9/2020,deposit,102
323,2/21/2020,withdrawal,931
323,4/1/2020,purchase,825
323,4/16/2020,deposit,256
270,1/18/2020,deposit,708
270,4/6/2020,purchase,984
270,2/18/2020,deposit,520
270,2/26/2020,deposit,69
270,2/2/2020,withdrawal,835
270,3/15/2020,withdrawal,826
270,4/8/2020,withdrawal,57
270,3/6/2020,deposit,843
270,1/30/2020,deposit,393
270,2/24/2020,deposit,315
270,3/11/2020,withdrawal,379
270,2/28/2020,withdrawal,503
319,3/22/2020,purchase,169
319,3/27/2020,purchase,56
319,3/6/2020,deposit,821
319,2/20/2020,withdrawal,786
319,3/3/2020,purchase,381
226,3/18/2020,purchase,946
226,2/12/2020,purchase,200
226,4/1/2020,withdrawal,356
226,1/29/2020,withdrawal,671
226,3/31/2020,deposit,278
226,3/30/2020,withdrawal,231
226,2/25/2020,deposit,560
226,1/19/2020,purchase,930
226,1/17/2020,withdrawal,762
226,2/12/2020,purchase,47
226,4/7/2020,deposit,854
226,2/26/2020,purchase,336
226,2/1/2020,deposit,485
226,1/23/2020,deposit,529
226,3/25/2020,deposit,429
226,2/12/2020,deposit,262
226,3/18/2020,withdrawal,320
226,2/12/2020,purchase,757
226,4/3/2020,purchase,73
226,3/14/2020,withdrawal,479
226,2/6/2020,deposit,427
468,3/2/2020,deposit,40
468,3/18/2020,purchase,776
468,2/14/2020,purchase,902
468,2/19/2020,deposit,708
468,1/29/2020,purchase,900
468,3/2/2020,withdrawal,26
439,3/4/2020,withdrawal,916
439,3/13/2020,deposit,105
439,4/12/2020,deposit,699
202,3/2/2020,purchase,291
202,2/20/2020,purchase,431
202,2/18/2020,deposit,680
202,3/27/2020,withdrawal,390
202,3/31/2020,withdrawal,157
202,3/18/2020,withdrawal,135
202,1/18/2020,withdrawal,763
202,3/29/2020,purchase,934
202,1/21/2020,purchase,213
202,3/13/2020,purchase,527
202,3/13/2020,deposit,268
202,3/18/2020,deposit,667
202,2/23/2020,deposit,266
202,2/17/2020,purchase,977
202,2/6/2020,deposit,24
202,2/6/2020,deposit,52
250,4/2/2020,withdrawal,195
250,2/12/2020,purchase,389
250,3/4/2020,withdrawal,47
250,4/3/2020,withdrawal,903
250,3/26/2020,deposit,493
250,2/27/2020,purchase,610
250,1/28/2020,withdrawal,476
250,4/17/2020,withdrawal,634
250,3/4/2020,purchase,643
250,2/24/2020,deposit,850
250,3/12/2020,deposit,895
250,3/9/2020,deposit,146
250,3/31/2020,withdrawal,667
447,3/24/2020,deposit,24
447,3/19/2020,withdrawal,816
447,2/22/2020,withdrawal,758
447,3/13/2020,withdrawal,539
447,1/23/2020,deposit,11
447,1/14/2020,purchase,172
447,1/20/2020,withdrawal,657
447,2/28/2020,withdrawal,396
447,1/5/2020,deposit,761
447,1/15/2020,deposit,761
447,1/5/2020,deposit,303
271,1/19/2020,withdrawal,719
271,3/18/2020,deposit,844
271,2/6/2020,purchase,167
271,3/23/2020,deposit,497
271,3/29/2020,purchase,568
271,1/17/2020,deposit,469
271,3/11/2020,purchase,842
271,3/5/2020,withdrawal,584
271,4/2/2020,deposit,857
271,3/11/2020,purchase,245
271,4/2/2020,withdrawal,61
271,3/19/2020,deposit,478
271,3/5/2020,purchase,468
271,2/29/2020,deposit,268
271,2/2/2020,deposit,965
271,2/28/2020,deposit,55
271,1/11/2020,purchase,833
271,2/26/2020,deposit,737
271,1/17/2020,purchase,821
353,3/11/2020,withdrawal,738
353,1/13/2020,purchase,935
353,3/12/2020,deposit,846
353,3/21/2020,deposit,435
353,1/19/2020,deposit,898
353,2/21/2020,purchase,741
353,1/26/2020,withdrawal,575
353,2/4/2020,purchase,523
353,3/12/2020,deposit,760
409,2/13/2020,deposit,556
409,2/11/2020,deposit,713
409,3/18/2020,withdrawal,924
409,3/1/2020,deposit,983
409,3/25/2020,deposit,314
409,4/16/2020,deposit,629
409,4/13/2020,withdrawal,894
409,2/18/2020,purchase,990
409,3/20/2020,deposit,650
409,2/24/2020,deposit,937
409,3/24/2020,deposit,61
409,4/17/2020,deposit,433
432,4/1/2020,deposit,658
432,2/25/2020,deposit,478
432,4/20/2020,deposit,318
432,4/12/2020,purchase,565
432,2/8/2020,withdrawal,758
432,4/1/2020,deposit,177
432,3/15/2020,deposit,907
432,2/12/2020,purchase,46
432,2/10/2020,withdrawal,836
432,1/26/2020,purchase,817
432,1/27/2020,deposit,572
432,2/14/2020,deposit,984
432,4/1/2020,deposit,509
432,3/31/2020,purchase,930
432,2/8/2020,deposit,772
432,4/3/2020,deposit,38
432,4/3/2020,deposit,337
40,2/20/2020,deposit,401
40,2/11/2020,deposit,914
40,2/16/2020,purchase,737
40,2/13/2020,withdrawal,630
40,3/25/2020,deposit,417
40,3/11/2020,purchase,275
40,3/20/2020,purchase,712
40,1/26/2020,withdrawal,510
40,3/5/2020,deposit,934
40,4/3/2020,withdrawal,867
268,2/13/2020,withdrawal,58
268,3/22/2020,withdrawal,450
268,1/22/2020,purchase,547
268,1/31/2020,withdrawal,386
268,2/9/2020,purchase,104
268,1/12/2020,deposit,589
268,2/19/2020,withdrawal,811
268,1/18/2020,deposit,759
268,4/3/2020,withdrawal,488
268,2/4/2020,purchase,169
268,2/13/2020,deposit,503
268,3/11/2020,deposit,583
268,1/21/2020,deposit,249
268,2/1/2020,withdrawal,937
268,1/15/2020,deposit,291
268,3/14/2020,purchase,84
268,3/8/2020,purchase,52
268,3/2/2020,deposit,150
85,3/23/2020,deposit,609
85,4/4/2020,purchase,430
401,3/7/2020,purchase,855
401,2/29/2020,withdrawal,127
401,3/20/2020,deposit,963
401,1/21/2020,withdrawal,854
470,1/18/2020,withdrawal,565
470,2/14/2020,withdrawal,688
242,2/20/2020,withdrawal,328
242,2/12/2020,withdrawal,228
242,4/14/2020,withdrawal,47
242,4/5/2020,withdrawal,915
242,2/10/2020,withdrawal,835
242,3/16/2020,withdrawal,123
242,2/26/2020,withdrawal,643
242,1/27/2020,deposit,441
242,4/12/2020,purchase,337
242,2/22/2020,deposit,134
242,3/9/2020,purchase,225
242,4/9/2020,deposit,1
242,1/22/2020,purchase,227
242,2/28/2020,deposit,295
242,3/16/2020,withdrawal,713
242,3/12/2020,withdrawal,654
242,4/5/2020,withdrawal,372
242,4/1/2020,purchase,503
242,3/2/2020,deposit,286
242,1/28/2020,deposit,673
242,4/18/2020,deposit,730
295,4/18/2020,purchase,658
295,2/15/2020,purchase,848
295,4/15/2020,purchase,474
295,4/3/2020,purchase,475
295,3/6/2020,deposit,987
295,2/3/2020,deposit,708
295,3/21/2020,purchase,53
303,4/10/2020,deposit,784
303,2/19/2020,purchase,367
303,2/27/2020,purchase,489
303,4/8/2020,deposit,89
303,3/3/2020,deposit,473
303,2/4/2020,deposit,474
303,3/14/2020,deposit,557
303,4/2/2020,purchase,904
303,2/1/2020,deposit,515
303,3/19/2020,purchase,421
303,1/31/2020,withdrawal,101
303,3/16/2020,withdrawal,565
303,3/18/2020,purchase,260
303,3/7/2020,purchase,878
478,2/22/2020,deposit,761
478,2/26/2020,deposit,330
478,1/8/2020,withdrawal,8
478,1/26/2020,purchase,967
478,1/15/2020,purchase,88
478,3/3/2020,deposit,434
478,2/18/2020,deposit,968
478,3/7/2020,deposit,55
478,2/29/2020,deposit,87
478,3/9/2020,withdrawal,680
478,2/5/2020,deposit,844
2,3/24/2020,deposit,61
280,3/9/2020,deposit,205
